截,14,木
苾,8,木
嗄,13,木
募,12,木
荦,9,木
哜,9,木
凱,12,木
玕,7,木
佥,7,木
婀,10,木
楂,13,木
榻,14,木
窍,10,木
筐,12,木
轿,10,木
捃,10,木
狂,7,木
秆,8,木
妫,7,木
甍,14,木
笨,11,木
骨,9,木
舅,13,木
肱,8,木
捆,10,木
敲,14,木
芑,6,木
挤,9,木
広,5,木
衮,10,木
笮,11,木
翃,10,木
筵,12,木
杷,8,木
邀,16,木
哄,9,木
鄄,11,木
栊,9,木
茧,9,木
皲,11,木
辁,10,木
杼,8,木
籁,19,木
瞎,15,木
檄,17,木
芡,7,木
闳,7,木
咕,8,木
糠,17,木
桡,10,木
蛆,11,木
蝗,15,木
窘,12,木
歉,14,木
黠,18,木
纂,20,木
檐,17,木
杩,7,木
椋,12,木
檑,17,木
垸,10,木
絖,12,木
苎,7,木
衿,9,木
荠,9,木
茑,8,木
柃,9,木
颈,11,木
倦,10,木
榉,13,木
悄,10,木
栅,9,木
瞧,17,木
遏,12,木
鹫,17,木
羁,17,木
杪,8,木
苫,8,木
篡,16,木
槌,13,木
鹪,17,木
輝,15,木
煥,13,木
拦,8,木
拟,7,木
暌,13,木
撷,15,木
倌,10,木
茯,9,木
笈,9,木
蹊,17,木
敛,11,木
盔,11,木
侩,8,木
辊,12,木
篙,16,木
倨,10,木
蹬,19,木
楗,12,木
琯,12,木
蘩,20,木
肌,6,木
遽,16,木
掬,11,木
畿,15,木
桎,10,木
鹆,12,木
茺,9,木
茚,8,木
杈,7,木
槊,14,木
梽,11,木
骙,12,木
毽,12,木
荑,9,木
枷,9,木
簪,18,木
瘐,13,木
芨,6,木
逛,10,木
睽,14,木
胳,10,木
艽,5,木
蓦,13,木
蒹,13,木
茭,9,木
笕,10,木
苕,8,木
朐,9,木
瓘,21,木
拮,9,木
孳,12,木
茼,9,木
惧,11,木
忾,7,木
桷,11,木
胱,10,木
蔣,14,木
煃,13,木
晧,11,木
迴,9,木
暉,13,木
筍,12,木
珖,10,木
圜,16,木
孤,8,木
睫,13,木
莴,10,木
筅,12,木
蓊,13,木
棂,11,木
孑,3,木
膏,14,木
柢,9,木
箸,14,木
葶,12,木
茌,8,木
悃,10,木
葫,12,木
诫,9,木
糕,16,木
喉,12,木
欺,12,木
蒴,13,木
搞,13,木
恝,10,木
蓰,14,木
纮,7,木
亁,12,木
條,10,木
笹,11,木
恆,9,木
紘,10,木
莨,10,木
槠,14,木
悛,10,木
擒,15,木
穑,16,木
祛,9,木
鲠,15,木
掘,11,木
圉,11,木
嘴,16,木
褰,16,木
伲,7,木
簌,17,木
蒽,13,木
茬,9,木
肝,7,木
黉,16,木
芰,7,木
裉,11,木
芟,7,木
蝇,14,木
竤,12,木
樋,14,木
棡,12,木
侊,8,木
熇,14,木
寛,13,木
稙,13,木
穂,15,木
暤,14,木
煇,13,木
梶,11,木
葺,12,木
罄,17,木
筏,12,木
柁,9,木
藐,17,木
拘,8,木
拒,7,木
酿,14,木
躯,11,木
筇,11,木
苣,7,木
迳,8,木
悸,11,木
韭,9,木
笱,11,木
窖,12,木
僬,14,木
枇,8,木
聒,12,木
橇,16,木
纩,6,木
佧,7,木
牺,10,木
酷,14,木
姖,7,木
袼,11,木
蕈,15,木
樂,15,木
閤,14,木
荁,9,木
橞,16,木
蕰,15,木
開,12,木
畊,9,木
簷,19,木
缟,13,木
槁,14,木
竿,9,木
簟,18,木
荤,9,木
鲛,14,木
鲒,14,木
趄,12,木
癀,16,木
筴,13,木
蘖,20,木
萑,11,木
脊,10,木
昏,8,木
苤,8,木
隔,12,木
鳄,17,木
畸,13,木
辖,14,木
狡,9,木
枥,8,木
赇,11,木
臼,6,木
箩,14,木
薷,17,木
跷,13,木
搴,14,木
厌,6,木
蔬,15,木
鹬,17,木
蔑,14,木
拣,8,木
薅,16,木
薯,16,木
護,20,木
茀,8,木
榟,14,木
鑛,22,木
篠,16,木
樹,16,木
東,8,木
藴,18,木
芠,7,木
棫,12,木
爀,18,木
綱,14,木
梆,10,木
莛,9,木
蟹,19,木
篝,16,木
箅,14,木
缰,16,木
葩,12,木
蓿,14,木
箢,14,木
蔫,14,木
蕨,15,木
隍,11,木
蒺,13,木
榘,13,木
敫,13,木
袈,11,木
彀,13,木
蠲,23,木
橱,16,木
怩,8,木
掴,11,木
栉,9,木
苯,8,木
苈,7,木
缸,9,木
饿,10,木
丌,3,木
栲,10,木
秸,11,木
娶,11,木
僦,14,木
僵,15,木
夼,6,木
楝,13,木
鞘,16,木
掩,11,木
梼,11,木
芄,6,木
樘,15,木
苄,7,木
讦,5,木
葑,12,木
歼,7,木
矼,8,木
鈜,12,木
廣,14,木
萓,11,木
華,10,木
枟,8,木
灴,7,木
榅,13,木
苪,8,木
浤,10,木
漢,14,木
苧,8,木
鴻,17,木
茽,9,木
樸,16,木
矦,9,木
熩,15,木
櫛,17,木
玒,7,木
葚,12,木
啬,11,木
喾,12,木
伎,6,木
魈,16,木
蒜,13,木
箦,14,木
艿,5,木
咭,9,木
脍,10,木
囯,7,木
蚧,10,木
梏,11,木
瞽,18,木
弪,8,木
绲,11,木
鞒,15,木
鹘,14,木
疽,10,木
侉,8,木
鸪,10,木
笾,11,木
嫁,13,木
戆,25,木
哟,9,木
悝,10,木
憔,15,木
胍,9,木
匿,10,木
哙,9,木
讥,4,木
鸹,11,木
薹,17,木
疫,9,木
枊,8,木
橼,16,木
箪,14,木
狙,8,木
裤,12,木
篁,15,木
馑,14,木
讧,5,木
唧,10,木
阱,6,木
酱,13,木
乩,6,木
踺,15,木
檎,16,木
叽,5,木
荽,10,木
襁,17,木
榀,13,木
鳅,17,木
檠,16,木
螓,16,木
颧,23,木
绻,11,木
蓑,13,木
唁,10,木
饫,7,木
苁,7,木
婪,11,木
薮,16,木
笤,11,木
犍,12,木
鞫,18,木
婳,11,木
掛,11,木
荗,9,木
杊,7,木
嘠,15,木
簾,19,木
篤,16,木
恵,10,木
國,11,木
區,11,木
菓,11,木
榊,13,木
權,21,木
萬,12,木
蒑,13,木
豈,10,木
榮,14,木
蘇,19,木
軒,10,木
蓠,13,木
椟,12,木
蘸,22,木
搅,12,木
醛,16,木
芎,6,木
豇,10,木
绔,9,木
筷,13,木
葙,12,木
蓣,13,木
榨,14,木
畎,9,木
笥,11,木
耦,15,木
桤,10,木
苜,8,木
醌,15,木
阒,12,木
麂,13,木
簏,17,木
诂,7,木
麇,16,木
华,6,水
明,8,水
文,4,水
平,5,水
海,10,水
马,3,水
云,4,水
洪,9,水
民,5,水
兴,6,水
福,13,水
红,6,水
清,11,水
学,8,水
辉,12,水
江,6,水
峰,10,水
斌,12,水
波,8,水
武,8,水
宏,7,水
敏,11,水
富,12,水
方,4,水
韩,12,水
冯,5,水
凤,4,水
沈,7,水
万,3,水
和,8,水
发,5,水
潘,15,水
萍,11,水
保,9,水
彭,12,水
涛,10,水
惠,12,水
喜,12,水
美,9,水
淑,11,水
雄,12,水
霞,17,水
范,8,水
汉,5,水
付,5,水
飞,3,水
泽,8,水
兵,7,水
水,4,水
泉,9,水
汪,7,水
孟,8,水
鹏,13,水
雪,11,水
向,6,水
贾,10,水
白,5,水
子,3,水
雷,13,水
会,6,水
香,9,水
毛,4,水
怀,7,水
法,8,水
虎,8,水
慧,15,水
浩,10,水
熊,14,水
贺,9,水
孝,7,水
风,4,水
恒,9,水
鸿,11,水
侯,9,水
汤,6,水
治,8,水
源,13,水
买,6,水
宪,9,水
合,6,水
希,7,水
润,10,水
满,13,水
莫,10,水
河,8,水
伯,7,水
凡,3,水
洲,9,水
护,7,水
洁,9,水
彪,11,水
傅,12,水
厚,9,水
鸣,8,水
苗,8,水
印,5,水
邦,6,水
碧,14,水
汝,6,水
甫,7,水
娥,10,水
佩,8,水
雨,8,水
毕,6,水
包,5,水
妹,8,水
洋,9,水
湘,12,水
冰,6,水
滨,13,水
沙,7,水
候,10,水
普,12,水
霍,16,水
池,6,水
夫,4,水
麦,7,水
晖,10,水
布,5,水
鲍,13,水
巴,4,水
化,4,水
行,6,水
游,12,水
米,6,水
品,9,水
豪,14,水
潮,15,水
不,4,水
项,9,水
房,8,水
博,12,水
震,15,水
添,11,水
宾,10,水
百,6,水
涂,10,水
沛,7,水
必,5,水
现,8,水
秉,8,水
郁,8,水
朋,8,水
帮,9,水
好,6,水
效,10,水
鹤,15,水
训,5,水
牟,6,水
计,4,水
曼,11,水
边,5,水
名,6,水
深,11,水
步,7,水
济,9,水
霖,16,水
熙,14,水
北,5,水
妙,7,水
卜,2,水
衍,9,水
航,10,水
欢,6,水
望,11,水
冷,7,水
哈,9,水
闵,7,水
伏,6,水
繁,17,水
习,3,水
渊,11,水
放,8,水
幸,8,水
雯,12,水
湖,12,水
猛,11,水
闻,9,水
淼,12,水
谋,11,水
玛,7,水
班,10,水
帆,6,水
津,9,水
浦,10,水
后,6,水
复,9,水
丕,5,水
流,10,水
洛,9,水
封,9,水
逢,10,水
荆,9,水
奉,8,水
弘,5,水
阁,9,水
麻,11,水
湛,12,水
溪,13,水
微,13,水
裘,13,水
盘,11,水
渝,12,水
非,8,水
淮,11,水
冼,8,水
泳,8,水
皮,5,水
慕,14,水
淦,11,水
亨,7,水
奋,8,水
绵,11,水
回,6,水
门,3,水
渭,12,水
潭,15,水
皓,12,水
浪,10,水
盈,9,水
澄,15,水
穗,17,水
露,21,水
淳,11,水
协,6,水
涌,10,水
寒,12,水
咸,9,水
屏,9,水
比,4,水
媚,12,水
豹,10,水
滔,13,水
斐,12,水
渠,11,水
泓,8,水
涵,11,水
密,11,水
闽,9,水
贝,4,水
表,8,水
薄,16,水
沃,7,水
汗,6,水
翰,16,水
泮,8,水
玫,8,水
妍,7,水
璞,16,水
刑,6,水
漆,14,水
霄,15,水
呼,8,水
别,7,水
佛,7,水
务,5,水
禧,16,水
辅,11,水
皇,9,水
响,9,水
享,8,水
含,7,水
勃,9,水
晚,11,水
忻,7,水
鱼,8,水
勉,9,水
玄,5,水
活,9,水
命,8,水
八,2,水
汇,5,水
无,4,水
泗,8,水
洙,9,水
炬,8,水
收,6,水
滋,12,水
拜,9,水
飚,16,水
况,7,水
珉,9,水
耘,10,水
户,4,水
闯,6,水
补,7,水
骅,9,水
危,6,水
禾,5,水
分,4,水
淡,11,水
牧,8,水
港,12,水
防,6,水
府,8,水
濮,17,水
沐,7,水
换,10,水
么,3,水
备,8,水
藩,18,水
演,14,水
粱,13,水
岸,8,水
浓,9,水
霜,17,水
母,5,水
潜,15,水
仿,6,水
眉,9,水
倍,10,水
阔,12,水
沂,7,水
沪,7,水
扶,7,水
墨,15,水
舫,10,水
澎,15,水
乡,3,水
网,6,水
汀,5,水
溢,13,水
馥,18,水
汶,7,水
报,7,水
浙,10,水
乎,5,水
沁,7,水
某,9,水
瀚,19,水
孚,7,水
频,13,水
扈,11,水
澜,15,水
配,10,水
姆,8,水
灏,21,水
霆,14,水
盼,9,水
瀛,19,水
冒,9,水
目,5,水
默,16,水
下,3,水
部,10,水
沅,7,水
赋,12,水
珩,10,水
冈,4,水
潇,14,水
郗,9,水
盟,13,水
妃,6,水
服,8,水
绥,10,水
漫,14,水
号,5,水
迈,6,水
澍,15,水
弼,12,水
沧,7,水
淇,11,水
泊,8,水
尾,7,水
还,7,水
渡,12,水
涤,10,水
洵,9,水
变,8,水
渤,12,水
毫,11,水
邴,7,水
糜,17,水
排,11,水
评,7,水
奔,8,水
番,12,水
聘,13,水
履,15,水
纹,7,水
寰,16,水
访,6,水
暴,15,水
贲,9,水
洗,9,水
宦,9,水
藻,19,水
孩,9,水
沿,8,水
淋,11,水
谱,14,水
秘,10,水
柒,9,水
点,9,水
宓,8,水
谟,12,水
弥,8,水
颍,12,水
璜,15,水
闭,6,水
郇,8,水
汲,6,水
阜,8,水
洽,9,水
忙,6,水
熹,16,水
毋,4,水
湧,12,水
滑,12,水
落,12,水
俸,10,水
漪,14,水
浮,10,水
霁,14,水
沼,8,水
赟,16,水
注,8,水
洞,9,水
霓,16,水
淞,11,水
反,4,水
浚,10,水
每,7,水
兄,5,水
罕,7,水
虾,9,水
漳,14,水
庙,8,水
凝,16,水
扑,5,水
琥,12,水
形,7,水
拔,8,水
派,9,水
状,7,水
淘,11,水
壬,4,水
卖,8,水
滢,13,水
批,7,水
末,5,水
瑚,13,水
绘,9,水
函,8,水
卸,9,水
渐,11,水
溶,13,水
胖,9,水
沾,8,水
染,9,水
撒,15,水
狐,8,水
并,6,水
滚,13,水
渔,11,水
挥,9,水
沫,8,水
溥,13,水
消,10,水
涨,10,水
漠,13,水
圃,10,水
即,7,水
涓,10,水
休,6,水
彼,8,水
弗,5,水
滇,13,水
油,8,水
濂,16,水
矛,5,水
珲,10,水
汕,6,水
缑,12,水
洒,9,水
翻,18,水
陪,10,水
伴,7,水
妤,7,水
货,8,水
霏,16,水
湾,12,水
或,8,水
酒,10,水
浒,9,水
唤,10,水
咪,9,水
飙,16,水
脉,9,水
贸,9,水
涯,11,水
溯,13,水
秒,9,水
迷,9,水
舞,14,水
玻,9,水
祜,9,水
畔,10,水
味,8,水
弦,8,水
妈,6,水
纺,7,水
潞,16,水
忘,7,水
沉,7,水
泼,8,水
汛,6,水
捌,10,水
负,6,水
抚,7,水
珀,9,水
澈,15,水
蜂,13,水
浔,9,水
便,9,水
办,4,水
汾,7,水
涧,10,水
汴,7,水
扁,9,水
物,8,水
片,4,水
浅,8,水
巷,9,水
荡,9,水
亥,6,水
恂,9,水
浜,10,水
辈,12,水
涣,10,水
戒,7,水
凰,11,水
泾,8,水
潼,15,水
玟,8,水
浴,10,水
贇,19,水
澳,15,水
闲,7,水
臭,10,水
娆,9,水
醇,15,水
涉,10,水
妞,7,水
泛,7,水
渺,12,水
娒,10,水
娉,10,水
呆,7,水
憨,15,水
濑,16,水
捧,11,水
惹,12,水
貌,14,水
淙,11,水
灌,20,水
飒,9,水
纷,7,水
票,11,水
沦,7,水
湄,12,水
虢,15,水
浣,10,水
跑,12,水
旁,10,水
虚,11,水
偏,11,水
迫,8,水
半,5,水
勐,10,水
抱,8,水
编,12,水
泸,8,水
泱,8,水
浑,9,水
濠,17,水
骈,9,水
肥,8,水
涟,10,水
拨,8,水
傍,12,水
奂,7,水
把,7,水
漂,14,水
拍,8,水
仆,4,水
玢,8,水
泵,9,水
绯,11,水
蜜,14,水
混,11,水
潍,14,水
乜,2,水
泥,8,水
濯,17,水
伐,6,水
冕,11,水
贫,8,水
颇,11,水
蛮,12,水
沣,7,水
播,15,水
很,9,水
雲,12,水
饭,7,水
漾,14,水
汁,5,水
璠,16,水
摩,15,水
浏,9,水
泯,8,水
泷,8,水
互,4,水
渲,12,水
淅,11,水
嫔,13,水
弭,9,水
翡,14,水
熏,14,水
沟,7,水
漓,13,水
份,6,水
夯,5,水
溱,13,水
纽,7,水
邯,7,水
喊,12,水
轰,8,水
婢,11,水
凛,15,水
潢,14,水
湃,12,水
渚,11,水
够,11,水
瓶,10,水
泠,8,水
菠,11,水
帛,8,水
翩,15,水
渌,11,水
溟,13,水
洼,9,水
勿,4,水
霸,21,水
劢,5,水
幻,4,水
卑,8,水
缤,13,水
漏,14,水
漩,14,水
纱,7,水
袢,10,水
杂,6,水
搏,13,水
沭,8,水
犇,12,水
慢,14,水
摸,13,水
嫚,14,水
洮,9,水
沆,7,水
写,5,水
昧,9,水
没,7,水
菏,11,水
悲,12,水
涪,11,水
溧,13,水
般,10,水
抛,7,水
觅,8,水
沥,7,水
较,10,水
淀,11,水
亩,7,水
霈,15,水
洧,9,水
滟,13,水
幅,12,水
孛,7,水
洑,9,水
辟,13,水
猫,11,水
袍,10,水
漱,14,水
澧,16,水
哺,10,水
哗,9,水
泌,8,水
邳,7,水
沸,8,水
扉,12,水
测,9,水
湍,12,水
拼,9,水
斑,12,水
勰,15,水
彗,11,水
茫,9,水
雾,13,水
携,13,水
仨,5,水
陛,9,水
痕,11,水
液,11,水
復,12,水
浈,9,水
害,10,水
血,6,水
溜,13,水
拂,8,水
簿,19,水
膑,14,水
缅,12,水
鸠,7,水
傧,12,水
釜,10,水
穴,5,水
汐,6,水
晦,11,水
邡,6,水
滦,13,水
澡,16,水
抿,8,水
吗,6,水
撼,16,水
浇,9,水
缶,6,水
瞒,15,水
诲,9,水
乒,6,水
父,4,水
涞,10,水
浠,10,水
渣,12,水
荥,9,水
酆,20,水
滩,13,水
讳,6,水
谧,12,水
婆,11,水
胞,9,水
湜,12,水
牌,12,水
缚,13,水
码,8,水
骠,14,水
濡,17,水
闷,7,水
暮,14,水
湿,12,水
绂,8,水
芈,7,水
呸,8,水
瀑,18,水
潺,15,水
溅,12,水
恨,9,水
卅,4,水
帽,12,水
被,10,水
皿,5,水
滴,14,水
魂,13,水
汞,7,水
蟠,18,水
邈,17,水
泺,8,水
滏,13,水
撖,14,水
返,7,水
翮,16,水
濬,17,水
背,9,水
缝,13,水
澹,16,水
眠,10,水
嬉,15,水
肪,8,水
妨,7,水
浊,9,水
沌,7,水
洺,9,水
汰,7,水
悯,10,水
淌,11,水
汨,7,水
涅,10,水
沄,7,水
辨,16,水
畈,9,水
赔,12,水
汜,6,水
蟒,16,水
昴,9,水
冥,10,水
汩,7,水
淤,11,水
歹,4,水
嘏,14,水
洹,9,水
扳,7,水
棻,11,水
沢,7,水
浍,9,水
溆,12,水
徇,9,水
泡,8,水
擘,17,水
淄,11,水
病,10,水
邠,6,水
涝,10,水
诃,7,水
驳,7,水
嗥,13,水
顔,18,水
濛,16,水
褒,15,水
泞,8,水
魅,14,水
否,7,水
褐,14,水
鼻,14,水
陂,7,水
覆,18,水
毁,13,水
泫,8,水
沤,7,水
骉,9,水
懈,16,水
泄,8,水
泣,8,水
蚌,10,水
茳,9,水
遍,12,水
呵,8,水
摈,13,水
缦,14,水
渼,12,水
涕,10,水
脯,11,水
淬,11,水
冮,5,水
媄,12,水
惶,12,水
汽,7,水
濒,16,水
扭,7,水
讽,6,水
邗,5,水
洌,9,水
恤,9,水
洳,9,水
喷,12,水
们,5,水
涩,10,水
谜,11,水
滥,13,水
粕,11,水
鄙,13,水
琲,12,水
豢,13,水
败,8,水
阪,6,水
骂,9,水
胚,9,水
渑,11,水
灭,5,水
豊,13,水
佈,7,水
袂,9,水
辩,16,水
雹,13,水
涔,10,水
瑁,13,水
麾,15,水
湟,12,水
盒,11,水
币,4,水
杀,6,水
贩,8,水
腹,13,水
朦,17,水
涑,10,水
泻,8,水
玭,8,水
湲,12,水
褔,14,水
猎,11,水
蜚,14,水
吧,7,水
渥,12,水
膨,16,水
饼,9,水
沱,8,水
酣,12,水
漯,14,水
濉,16,水
逶,11,水
溏,13,水
泔,8,水
俯,10,水
滂,13,水
沩,7,水
溉,12,水
骇,9,水
幡,15,水
蚨,10,水
酶,14,水
潦,15,水
沔,7,水
鞭,18,水
搬,13,水
泪,8,水
潆,14,水
浥,10,水
陌,8,水
匍,9,水
匹,4,水
涡,10,水
渎,11,水
秤,10,水
疯,9,水
穰,22,水
渗,11,水
披,8,水
淖,11,水
湫,12,水
魄,14,水
渍,11,水
艨,19,水
洱,9,水
肤,8,水
鄱,14,水
诨,8,水
漭,13,水
隈,11,水
颦,21,水
涿,11,水
沽,8,水
烫,10,水
慜,15,水
滿,14,水
満,12,水
纰,7,水
颁,10,水
琶,12,水
禀,13,水
煮,12,水
攘,20,水
咩,9,水
讫,5,水
婚,11,水
涎,9,水
悔,10,水
扒,5,水
姘,9,水
侔,8,水
摹,14,水
瘟,14,水
嚷,20,水
妇,6,水
澐,15,水
澔,15,水
孖,6,水
弁,5,水
洄,9,水
旆,10,水
罘,9,水
蚶,11,水
迸,9,水
鳆,17,水
醭,19,水
耗,10,水
匏,11,水
湣,12,水
邪,6,水
偑,11,水
變,23,水
瑂,13,水
凎,10,水
啤,11,水
凫,6,水
颌,12,水
霹,21,水
隙,12,水
氵,3,水
甏,16,水
庇,7,水
谩,13,水
淏,11,水
俾,10,水
唇,10,水
渴,12,水
浸,10,水
烹,11,水
寞,13,水
姥,9,水
懑,17,水
秣,10,水
氓,8,水
绗,9,水
饷,9,水
鼙,21,水
怦,8,水
媒,12,水
胁,8,水
溁,12,水
雱,12,水
澂,15,水
譬,20,水
描,11,水
臂,17,水
浆,10,水
琵,12,水
雩,11,水
靡,19,水
溃,12,水
愍,13,水
弧,8,水
酩,13,水
祃,7,水
澉,14,水
霉,15,水
跋,12,水
蚊,10,水
魃,14,水
攵,4,水
彷,7,水
狠,9,水
噗,15,水
叵,5,水
鳍,18,水
泅,8,水
驸,8,水
涠,10,水
泖,8,水
馄,11,水
忞,8,水
僕,14,水
霙,16,水
滌,13,水
溎,13,水
溦,13,水
馬,10,水
疋,5,水
醺,21,水
淯,11,水
滉,13,水
湔,12,水
哼,10,水
渫,12,水
瞄,13,水
邶,7,水
滞,12,水
凶,4,水
惫,12,水
汎,6,水
洚,9,水
嘛,14,水
疲,10,水
眸,11,水
玶,9,水
邙,5,水
咆,8,水
妼,8,水
湑,12,水
洨,9,水
浬,10,水
皛,15,水
犎,13,水
馮,12,水
眀,9,水
沺,8,水
暋,13,水
瀟,19,水
鲺,16,水
湯,12,水
羹,19,水
匾,11,水
箔,14,水
亳,10,水
迄,6,水
攴,4,水
汹,7,水
糸,6,水
滠,13,水
徊,9,水
涫,11,水
漕,14,水
忭,7,水
敉,10,水
沮,8,水
洎,9,水
鳘,19,水
偾,11,水
甭,9,水
裱,13,水
绊,8,水
愎,12,水
逼,12,水
绑,9,水
鳖,19,水
钚,9,水
僰,14,水
憾,16,水
贿,10,水
颃,10,水
虻,9,水
黾,8,水
醅,15,水
鲆,13,水
膜,14,水
淹,11,水
鲞,14,水
欹,12,水
禳,21,水
俘,9,水
浼,10,水
幂,12,水
霂,15,水
澤,16,水
瑸,14,水
昺,9,水
補,12,水
淾,12,水
沯,9,水
玧,8,水
雫,11,水
蓂,13,水
俜,9,水
卦,8,水
屁,7,水
亡,3,水
皤,17,水
诽,10,水
讣,4,水
郃,8,水
轷,9,水
婓,11,水
瓿,12,水
麃,15,水
鳔,19,水
飑,9,水
唬,11,水
饲,8,水
浯,10,水
蜱,14,水
唛,10,水
吩,7,水
畚,10,水
螃,16,水
饱,8,水
污,6,水
罴,14,水
罢,10,水
阍,11,水
潸,15,水
鞴,19,水
滁,12,水
鹁,12,水
仌,4,水
捕,10,水
沲,8,水
祓,9,水
蛤,12,水
滈,13,水
哞,9,水
獯,17,水
汔,6,水
渖,11,水
渶,11,水
腓,12,水
喝,12,水
訸,12,水
嗨,13,水
阌,11,水
掽,11,水
媺,13,水
夢,13,水
雺,13,水
铓,11,水
淜,11,水
昞,9,水
婔,11,水
颿,19,水
裵,14,水
渂,11,水
勄,9,水
霑,16,水
阝,2,水
盤,15,水
濤,17,水
妺,8,水
版,8,水
舶,11,水
颔,13,水
缥,14,水
蒎,12,水
嘌,14,水
缋,12,水
沏,7,水
蚵,11,水
徨,12,水
瀿,20,水
氿,5,水
浛,10,水
怙,8,水
麽,14,水
灝,24,水
拇,8,水
佝,7,水
绷,11,水
仫,5,水
肺,8,水
媲,13,水
徘,11,水
貊,13,水
憩,16,水
鲋,13,水
顸,9,水
褓,14,水
殡,14,水
裨,13,水
盥,16,水
愤,12,水
瀵,20,水
麸,11,水
鹱,18,水
鹕,14,水
患,11,水
赙,14,水
沨,7,水
淩,11,水
耪,16,水
粳,13,水
鲩,15,水
狍,8,水
漉,14,水
鳗,19,水
瞟,16,水
扪,6,水
瓢,16,水
毗,9,水
潋,14,水
骸,15,水
鲨,15,水
鹛,14,水
鲟,14,水
粥,12,水
撇,14,水
祸,11,水
汊,6,水
寐,12,水
妘,7,水
牦,8,水
塻,13,水
輔,14,水
夆,7,水
竝,10,水
弻,12,水
仸,6,水
詺,13,水
衭,9,水
伕,6,水
涘,10,水
洢,9,水
渟,12,水
濦,17,水
棐,12,水
淸,11,水
竼,9,水
怌,8,水
凕,12,水
挴,10,水
媦,12,水
閈,11,水
邉,17,水
瀧,20,水
發,12,水
皪,20,水
俻,10,水
飇,21,水
驫,30,水
玞,8,水
務,10,水
羋,8,水
汭,7,水
潕,15,水
懣,18,水
潧,15,水
旼,8,水
賓,14,水
灜,23,水
潤,15,水
肸,8,水
麥,11,水
瑉,13,水
楩,13,水
莑,10,水
瀹,20,水
瞑,15,水
腐,14,水
蜢,14,水
旄,10,水
盲,8,水
蹼,19,水
屑,10,水
扰,7,水
幔,14,水
蚍,10,水
螟,16,水
叛,9,水
忸,7,水
猢,12,水
噱,16,水
盍,10,水
浃,9,水
缳,16,水
喙,12,水
黻,17,水
蹯,19,水
摒,12,水
敝,11,水
缗,12,水
蘼,22,水
腼,13,水
豳,17,水
湴,11,水
湎,12,水
蚂,9,水
蛑,12,水
靶,13,水
阂,9,水
扮,7,水
瓣,19,水
唪,11,水
避,16,水
跛,12,水
髟,10,水
饽,10,水
趵,10,水
浡,10,水
淝,11,水
蟛,18,水
惑,12,水
蒗,13,水
帔,8,水
圤,5,水
忄,3,水
飨,12,水
洇,9,水
澌,15,水
鳕,19,水
艋,14,水
邂,16,水
咂,8,水
毖,9,水
蚝,10,水
匆,5,水
冖,2,水
脾,12,水
毙,10,水
脖,11,水
凼,6,水
膀,14,水
郛,9,水
夲,5,水
拌,8,水
匪,10,水
缬,15,水
骗,12,水
滪,13,水
糢,16,水
呅,7,水
幈,12,水
潣,15,水
勱,14,水
鳯,13,水
雰,12,水
訪,11,水
儐,16,水
癛,18,水
幣,14,水
靄,24,水
顠,20,水
辺,5,水
寶,20,水
籓,21,水
牳,9,水
涏,9,水
澲,16,水
霱,20,水
漁,14,水
憑,16,水
禡,14,水
瀨,19,水
瞙,15,水
冨,11,水
飯,12,水
浵,10,水
渰,12,水
澁,15,水
溙,13,水
洝,9,水
淠,11,水
峚,9,水
仮,6,水
濕,17,水
澀,17,水
槃,14,水
屛,11,水
鋙,15,水
鋩,14,水
嬤,17,水
襬,20,水
闬,6,水
渕,11,水
凖,12,水
鵬,19,水
磻,17,水
飊,21,水
誁,13,水
婄,11,水
捗,10,水
淓,10,水
緋,14,水
豐,18,水
朏,9,水
堏,11,水
瀅,18,水
俌,9,水
姵,9,水
饣,3,水
踫,15,水
鞶,19,水
珻,11,水
馷,14,水
矇,18,水
噼,16,水
霺,21,水
澦,16,水
潄,14,水
畝,10,水
摓,13,水
鳴,14,水
蕡,15,水
鮑,16,水
霬,19,水
媌,11,水
並,8,水
漍,14,水
繃,17,水
椚,12,水
騑,18,水
涢,10,水
繙,18,水
郿,11,水
鬽,12,水
洐,9,水
滃,13,水
閔,12,水
騛,19,水
暜,14,水
愽,13,水
霎,16,水
灞,24,水
膊,14,水
貉,13,水
黼,19,水
佫,8,水
郈,8,水
馒,14,水
湮,12,水
瀣,19,水
窨,14,水
氆,16,水
魔,20,水
螨,16,水
凄,10,水
蜞,14,水
貔,17,水
谝,11,水
暝,14,水
觳,17,水
霾,22,水
蠓,19,水
蠛,20,水
衤,5,水
眇,9,水
遑,12,水
戅,25,水
鄠,13,水
獾,20,水
蟪,18,水
蹒,17,水
寡,14,水
鄤,13,水
琀,11,水
岳,8,土
王,4,土
黄,11,土
永,5,土
伟,6,土
胡,9,土
安,6,土
勇,9,土
山,3,土
友,4,土
叶,5,土
卫,3,土
于,3,土
余,7,土
爱,10,土
袁,10,土
亚,6,土
姚,9,土
维,11,土
燕,16,土
艳,10,土
有,6,土
培,11,土
坤,8,土
阳,6,土
远,7,土
跃,11,土
宇,6,土
增,15,土
运,7,土
应,7,土
奎,9,土
尹,4,土
恩,10,土
阿,7,土
一,1,土
延,6,土
旺,8,土
堂,11,土
闫,6,土
韦,4,土
益,10,土
温,12,土
欧,8,土
伍,6,土
艾,5,土
基,11,土
均,7,土
岩,8,土
为,4,土
殷,10,土
育,8,土
容,10,土
